first_name,last_name,email,phone,city,address,job_title,annual_income,current_vehicle_owner,current_vehicle_name,current_vehicle_year,current_vehicle_price,source,status,lead_score,priority,follow_up_date,closure_probability,next_action,ai_score,ai_prediction,ai_confidence,conversion_prediction,vehicle_id
Suresh,Singh,suresh1419@gmail.com,9514380024,Bangalore,Address 1419,Software Engineer,1010268,False,City,2018,500000,website,test_driven,14,high,2025-09-09,77,Follow up call,0.17,High Chance,Low,Unlikely,3
Pooja,Patel,pooja1420@gmail.com,9176911681,Delhi,Address 1420,Software Engineer,1479368,True,City,2021,,website,contacted,62,medium,2025-08-24,96,Follow up call,0.92,Low Chance,High,Unlikely,4
Pooja,Kumar,pooja1421@gmail.com,9731575870,Chennai,Address 1421,Business Owner,1161678,False,,2020,900000,call,new,100,medium,2025-08-23,41,Follow up call,0.46,Low Chance,Medium,Unknown,2
Rahul,Kumar,rahul1422@gmail.com,9983836559,Hyderabad,Address 1422,Business Owner,1551358,True,Swift,,700000,walkin,won,23,low,2025-09-12,70,Follow up call,0.52,High Chance,High,Likely,2
Amit,Singh,amit1423@gmail.com,9249222829,Chennai,Address 1423,Sales Executive,802035,True,Swift,2020,500000,website,new,100,high,2025-08-07,1,Follow up call,0.75,Medium Chance,Low,Unknown,5
Ravi,Patel,ravi1424@gmail.com,9810974239,Chennai,Address 1424,Software Engineer,1436881,False,,2019,,call,lost,53,low,2025-12-02,99,Follow up call,0.82,High Chance,Medium,Unlikely,2
Vijay,Verma,vijay1425@gmail.com,9470591251,Hyderabad,Address 1425,Analyst,1078555,True,City,,900000,referral,new,92,high,2025-09-06,70,Follow up call,0.9,Medium Chance,Low,Unlikely,5
Vijay,Verma,vijay1426@gmail.com,9505702231,Pune,Address 1426,Business Owner,1189622,False,Creta,2020,,walkin,lost,97,medium,2026-01-15,91,Follow up call,0.89,High Chance,Medium,Likely,5
Ravi,Sharma,ravi1427@gmail.com,9757784412,Chennai,Address 1427,Business Owner,1369026,False,,2019,700000,call,contacted,33,high,2025-12-26,48,Follow up call,0.97,Medium Chance,High,Unknown,2
Vijay,Das,vijay1428@gmail.com,9769003843,Pune,Address 1428,Manager,737859,True,Creta,,900000,walkin,won,84,medium,2025-09-11,62,Follow up call,0.2,Medium Chance,High,Likely,3
Anita,Reddy,anita1429@gmail.com,9855982619,Delhi,Address 1429,Analyst,1541858,False,,,700000,referral,won,1,high,2025-10-10,1,Follow up call,0.26,High Chance,High,Unlikely,4
Neha,Kumar,neha1430@gmail.com,9558127426,Delhi,Address 1430,Sales Executive,1111548,True,,2018,,walkin,test_driven,35,high,2025-11-20,87,Follow up call,0.69,Medium Chance,Low,Unknown,1
Kiran,Verma,kiran1431@gmail.com,9134072942,Mumbai,Address 1431,Manager,1977677,False,,2019,,website,negotiation,10,medium,2025-09-16,87,Follow up call,0.38,High Chance,Low,Unknown,4
Ravi,Reddy,ravi1432@gmail.com,9617167321,Chennai,Address 1432,Sales Executive,1941598,False,Swift,2021,900000,referral,test_driven,35,high,2025-12-15,4,Follow up call,0.86,High Chance,High,Unknown,5
Kiran,Das,kiran1433@gmail.com,9247246679,Pune,Address 1433,Sales Executive,1809694,True,,2021,500000,call,negotiation,31,medium,2025-11-12,59,Follow up call,0.67,High Chance,Low,Unlikely,1
Neha,Kumar,neha1434@gmail.com,9852338757,Delhi,Address 1434,Analyst,736706,False,,2020,,walkin,test_driven,19,low,2025-11-11,18,Follow up call,0.64,Low Chance,Medium,Likely,3
Rahul,Patel,rahul1435@gmail.com,9543838287,Hyderabad,Address 1435,Business Owner,368225,False,Creta,2022,,call,lost,87,high,2025-11-02,25,Follow up call,0.36,Medium Chance,High,Unknown,4
Priya,Sharma,priya1436@gmail.com,9855634134,Bangalore,Address 1436,Business Owner,1327929,True,Swift,2020,900000,call,won,40,high,2025-09-22,86,Follow up call,0.76,High Chance,Low,Unknown,5
Pooja,Kumar,pooja1437@gmail.com,9906369419,Bangalore,Address 1437,Software Engineer,1019013,False,Baleno,2020,900000,referral,test_driven,72,low,2025-11-19,95,Follow up call,0.15,Medium Chance,Low,Unlikely,1
Ravi,Verma,ravi1438@gmail.com,9692837075,Hyderabad,Address 1438,Manager,869079,False,City,2022,700000,website,contacted,35,medium,2025-10-31,29,Follow up call,0.9,Low Chance,High,Likely,3
Suresh,Singh,suresh1439@gmail.com,9496767682,Mumbai,Address 1439,Software Engineer,1512220,False,Creta,2021,700000,referral,test_completed,90,medium,2025-08-28,33,Follow up call,0.73,Medium Chance,Low,Unknown,1
Neha,Verma,neha1440@gmail.com,9217307928,Hyderabad,Address 1440,Business Owner,1876878,True,,2018,,call,test_driven,100,high,2025-12-22,32,Follow up call,0.5,Low Chance,Low,Unknown,5
Pooja,Das,pooja1441@gmail.com,9888640370,Delhi,Address 1441,Analyst,1695048,True,,,500000,referral,negotiation,23,high,2025-08-14,95,Follow up call,0.38,Low Chance,Low,Unlikely,3
Neha,Singh,neha1442@gmail.com,9505979472,Bangalore,Address 1442,Sales Executive,1917317,True,City,2021,900000,walkin,test_completed,62,medium,2025-08-16,94,Follow up call,0.24,High Chance,Medium,Likely,1
Rahul,Sharma,rahul1443@gmail.com,9805242864,Chennai,Address 1443,Analyst,699304,False,Swift,2021,500000,walkin,lost,79,low,2025-12-23,84,Follow up call,0.89,Medium Chance,Medium,Unlikely,2
Vijay,Singh,vijay1444@gmail.com,9781329772,Bangalore,Address 1444,Business Owner,644927,True,,,,referral,contacted,18,high,2025-08-21,71,Follow up call,0.37,Low Chance,Medium,Unknown,1
Amit,Sharma,amit1445@gmail.com,9617662678,Delhi,Address 1445,Business Owner,1235245,True,Creta,2018,500000,website,test_driven,8,medium,2025-08-01,32,Follow up call,0.22,Medium Chance,High,Likely,5
Amit,Kumar,amit1446@gmail.com,9205285541,Bangalore,Address 1446,Sales Executive,406487,False,Creta,2019,700000,call,lost,90,medium,2026-01-13,98,Follow up call,0.71,Medium Chance,Low,Unlikely,4
Rahul,Patel,rahul1447@gmail.com,9171469211,Hyderabad,Address 1447,Sales Executive,547717,True,Creta,2018,700000,referral,test_completed,64,high,2025-10-07,73,Follow up call,0.64,High Chance,High,Unknown,1
Suresh,Reddy,suresh1448@gmail.com,9136343266,Pune,Address 1448,Sales Executive,1156037,False,Baleno,2022,900000,call,new,8,low,2025-07-27,52,Follow up call,0.57,High Chance,Low,Unlikely,2
Rahul,Verma,rahul1449@gmail.com,9778331578,Chennai,Address 1449,Software Engineer,1470778,True,,,500000,referral,new,4,medium,2025-11-05,91,Follow up call,0.84,Medium Chance,Low,Unlikely,5
Priya,Das,priya1450@gmail.com,9957352795,Hyderabad,Address 1450,Analyst,515903,False,Creta,2018,700000,walkin,won,64,high,2025-08-17,76,Follow up call,0.77,High Chance,Medium,Likely,4
Kiran,Sharma,kiran1451@gmail.com,9360830077,Pune,Address 1451,Software Engineer,534293,False,Swift,,500000,walkin,test_completed,66,low,2025-10-29,45,Follow up call,0.42,Low Chance,High,Unknown,4
Suresh,Das,suresh1452@gmail.com,9810635959,Bangalore,Address 1452,Business Owner,990862,True,Swift,2019,700000,walkin,new,3,medium,2025-10-27,56,Follow up call,0.81,Medium Chance,High,Unlikely,2
Ravi,Kumar,ravi1453@gmail.com,9875646048,Chennai,Address 1453,Business Owner,1447227,False,City,,500000,call,test_driven,75,low,2025-11-09,35,Follow up call,0.88,Low Chance,Medium,Unlikely,3
Vijay,Verma,vijay1454@gmail.com,9764137556,Hyderabad,Address 1454,Analyst,390510,True,Swift,2022,500000,referral,lost,21,medium,2025-09-02,74,Follow up call,0.63,High Chance,Medium,Unknown,2
Suresh,Sharma,suresh1455@gmail.com,9131413441,Bangalore,Address 1455,Analyst,1826618,True,Creta,2022,,call,test_completed,8,high,2025-09-29,2,Follow up call,0.43,Medium Chance,High,Unknown,3
Vijay,Verma,vijay1456@gmail.com,9395428886,Bangalore,Address 1456,Manager,544178,True,City,2020,700000,referral,test_driven,57,medium,2025-12-05,58,Follow up call,0.5,Medium Chance,Low,Likely,5
Neha,Kumar,neha1457@gmail.com,9771253867,Pune,Address 1457,Business Owner,481786,False,Swift,2019,,walkin,new,65,medium,2025-12-23,23,Follow up call,0.74,Medium Chance,High,Unknown,1
Priya,Verma,priya1458@gmail.com,9426709357,Hyderabad,Address 1458,Sales Executive,1183221,True,Swift,2021,,website,test_completed,96,high,2025-10-06,11,Follow up call,0.67,Medium Chance,Low,Unlikely,4
Priya,Sharma,priya1459@gmail.com,9139336593,Delhi,Address 1459,Business Owner,530823,True,,,,referral,new,10,high,2025-12-09,6,Follow up call,0.85,Low Chance,High,Unlikely,1
Kiran,Patel,kiran1460@gmail.com,9295860603,Delhi,Address 1460,Manager,1235478,True,City,2020,,call,contacted,78,high,2025-10-24,9,Follow up call,0.37,Medium Chance,Low,Unknown,4
Anita,Das,anita1461@gmail.com,9695306566,Hyderabad,Address 1461,Sales Executive,618713,False,Baleno,2020,,call,test_completed,74,high,2026-01-14,82,Follow up call,0.41,Medium Chance,High,Unknown,1
Rahul,Verma,rahul1462@gmail.com,9652316724,Hyderabad,Address 1462,Business Owner,1873481,True,Baleno,2022,700000,referral,test_completed,100,medium,2025-11-09,6,Follow up call,0.17,Medium Chance,Medium,Unknown,5
Rahul,Patel,rahul1463@gmail.com,9538401175,Chennai,Address 1463,Manager,1915043,False,,,,website,won,7,medium,2026-01-07,78,Follow up call,0.34,High Chance,Medium,Likely,1
Pooja,Singh,pooja1464@gmail.com,9944862391,Chennai,Address 1464,Analyst,342871,False,Swift,2018,900000,call,new,90,high,2025-12-15,66,Follow up call,0.68,High Chance,Low,Unknown,3
Ravi,Reddy,ravi1465@gmail.com,9573001025,Hyderabad,Address 1465,Manager,1427154,True,City,,500000,call,lost,16,medium,2025-10-23,33,Follow up call,0.2,High Chance,Medium,Unknown,2
Vijay,Verma,vijay1466@gmail.com,9534119725,Chennai,Address 1466,Business Owner,1711434,True,Baleno,2018,,referral,won,88,low,2025-09-25,49,Follow up call,0.11,High Chance,Medium,Unknown,5
Neha,Verma,neha1467@gmail.com,9205289713,Mumbai,Address 1467,Software Engineer,1325047,False,Baleno,2019,500000,call,won,26,low,2025-09-03,89,Follow up call,0.86,Medium Chance,Low,Unknown,3
Anita,Verma,anita1468@gmail.com,9676690488,Bangalore,Address 1468,Business Owner,1197526,True,Creta,2020,500000,walkin,won,54,low,2025-11-10,24,Follow up call,0.85,Low Chance,High,Likely,5
Kiran,Das,kiran1469@gmail.com,9939281128,Hyderabad,Address 1469,Analyst,1421541,False,City,2019,700000,referral,lost,10,low,2025-10-08,55,Follow up call,0.13,Medium Chance,High,Unlikely,4
Ravi,Reddy,ravi1470@gmail.com,9925020659,Mumbai,Address 1470,Software Engineer,673458,True,Baleno,2018,900000,referral,test_completed,53,low,2025-09-24,4,Follow up call,0.87,Low Chance,High,Unknown,4
Vijay,Kumar,vijay1471@gmail.com,9183861331,Pune,Address 1471,Software Engineer,848572,True,Baleno,2022,900000,walkin,negotiation,9,medium,2025-10-05,71,Follow up call,0.96,Low Chance,Low,Likely,1
Priya,Singh,priya1472@gmail.com,9801818098,Mumbai,Address 1472,Software Engineer,1668959,False,Creta,2019,,referral,test_driven,2,low,2025-07-23,70,Follow up call,0.88,High Chance,High,Unknown,5
Priya,Verma,priya1473@gmail.com,9755092033,Bangalore,Address 1473,Analyst,1700626,True,Creta,2021,900000,referral,contacted,84,high,2025-08-29,59,Follow up call,0.82,High Chance,Medium,Unknown,1
Amit,Patel,amit1474@gmail.com,9113631592,Delhi,Address 1474,Business Owner,1249821,True,,2021,,call,test_driven,7,medium,2025-11-23,61,Follow up call,0.81,High Chance,Low,Unknown,1
Suresh,Patel,suresh1475@gmail.com,9900337576,Pune,Address 1475,Business Owner,1089508,True,City,2019,,call,test_driven,64,low,2025-11-25,64,Follow up call,0.75,High Chance,Low,Unknown,4
Rahul,Reddy,rahul1476@gmail.com,9832113015,Hyderabad,Address 1476,Sales Executive,1116464,True,Creta,2022,,website,test_completed,23,medium,2025-11-06,87,Follow up call,0.57,Low Chance,Low,Unlikely,5
Anita,Reddy,anita1477@gmail.com,9443587574,Pune,Address 1477,Manager,995060,False,Baleno,2020,,walkin,lost,23,low,2025-10-31,51,Follow up call,0.65,Low Chance,High,Unlikely,5
Amit,Sharma,amit1478@gmail.com,9744867086,Chennai,Address 1478,Sales Executive,1360088,True,City,2021,,website,new,98,high,2025-10-18,27,Follow up call,0.9,Medium Chance,High,Unlikely,5
Priya,Das,priya1479@gmail.com,9506772520,Bangalore,Address 1479,Sales Executive,538256,True,City,2018,900000,walkin,negotiation,63,medium,2025-12-12,38,Follow up call,0.91,High Chance,Low,Unlikely,1
Vijay,Kumar,vijay1480@gmail.com,9208599859,Chennai,Address 1480,Sales Executive,1557928,False,Swift,2020,900000,website,lost,45,medium,2025-08-11,39,Follow up call,0.73,Medium Chance,Low,Unknown,4
Neha,Verma,neha1481@gmail.com,9316580416,Bangalore,Address 1481,Sales Executive,1932696,False,Baleno,2020,900000,website,test_driven,46,low,2025-09-06,95,Follow up call,0.41,Medium Chance,High,Unlikely,2
Pooja,Das,pooja1482@gmail.com,9668425397,Chennai,Address 1482,Business Owner,1156955,False,Baleno,2020,,walkin,test_completed,86,high,2025-11-29,33,Follow up call,0.42,High Chance,Medium,Unknown,5
Anita,Singh,anita1483@gmail.com,9409710916,Delhi,Address 1483,Analyst,1808234,False,,2021,,walkin,test_driven,88,high,2025-11-11,62,Follow up call,0.64,Low Chance,Low,Likely,1
Neha,Kumar,neha1484@gmail.com,9200727160,Mumbai,Address 1484,Manager,1258949,False,Swift,2018,700000,website,won,72,medium,2025-09-11,27,Follow up call,0.37,Low Chance,Low,Unknown,1
Anita,Kumar,anita1485@gmail.com,9127782662,Chennai,Address 1485,Manager,1762694,False,,2019,,referral,new,39,low,2025-11-19,62,Follow up call,0.88,High Chance,High,Likely,4
Rahul,Verma,rahul1486@gmail.com,9858932356,Chennai,Address 1486,Analyst,1012796,True,Swift,2019,,call,negotiation,76,high,2025-09-26,63,Follow up call,0.34,Medium Chance,High,Unknown,4
Priya,Singh,priya1487@gmail.com,9317110163,Chennai,Address 1487,Manager,637968,False,Creta,,900000,referral,negotiation,90,high,2025-10-26,97,Follow up call,0.58,Low Chance,High,Unlikely,4
Pooja,Verma,pooja1488@gmail.com,9423272910,Pune,Address 1488,Software Engineer,586277,False,City,2020,,website,new,11,low,2025-09-25,100,Follow up call,0.88,Medium Chance,High,Unknown,1
Priya,Patel,priya1489@gmail.com,9797078189,Pune,Address 1489,Manager,1435757,True,Baleno,2018,900000,referral,negotiation,8,low,2025-09-18,83,Follow up call,0.86,Medium Chance,High,Unlikely,2
Vijay,Verma,vijay1490@gmail.com,9287038221,Pune,Address 1490,Business Owner,1494634,True,City,,,website,negotiation,55,medium,2025-10-22,60,Follow up call,0.12,Medium Chance,Low,Unlikely,5
Ravi,Sharma,ravi1491@gmail.com,9460322827,Delhi,Address 1491,Software Engineer,1429115,False,,2020,700000,walkin,test_completed,65,high,2025-09-09,62,Follow up call,0.91,High Chance,Medium,Unknown,5
Vijay,Das,vijay1492@gmail.com,9713745631,Chennai,Address 1492,Software Engineer,967198,False,Baleno,2021,700000,website,test_completed,7,medium,2025-12-11,71,Follow up call,0.27,Medium Chance,Low,Unlikely,4
Ravi,Das,ravi1493@gmail.com,9123834408,Bangalore,Address 1493,Sales Executive,1998497,False,Baleno,2020,,website,new,9,medium,2025-08-24,13,Follow up call,0.49,High Chance,Low,Likely,1
Neha,Verma,neha1494@gmail.com,9771979883,Hyderabad,Address 1494,Analyst,1364832,True,Baleno,,500000,call,test_driven,62,low,2025-12-10,5,Follow up call,0.25,High Chance,Medium,Unknown,5
Anita,Sharma,anita1495@gmail.com,9728048805,Bangalore,Address 1495,Manager,1415787,True,Creta,2018,,walkin,lost,1,high,2025-09-28,1,Follow up call,0.31,Low Chance,Low,Unlikely,1
Priya,Patel,priya1496@gmail.com,9776241352,Pune,Address 1496,Business Owner,1866656,False,Creta,2020,700000,website,test_driven,73,low,2025-07-22,28,Follow up call,0.23,Low Chance,Medium,Likely,5
Rahul,Das,rahul1497@gmail.com,9921853951,Delhi,Address 1497,Business Owner,487267,True,Baleno,2019,900000,website,lost,72,high,2025-11-28,24,Follow up call,0.43,High Chance,Low,Unknown,4
Suresh,Patel,suresh1498@gmail.com,9275324709,Chennai,Address 1498,Sales Executive,351898,True,Creta,2020,500000,referral,won,26,high,2025-08-16,51,Follow up call,0.52,High Chance,Medium,Unknown,2
Vijay,Patel,vijay1499@gmail.com,9609982468,Mumbai,Address 1499,Sales Executive,478445,True,Creta,2018,700000,call,test_completed,100,medium,2026-01-16,55,Follow up call,0.82,Medium Chance,Low,Unknown,3
Ravi,Kumar,ravi1500@gmail.com,9946857164,Bangalore,Address 1500,Sales Executive,1580238,False,,2018,,walkin,negotiation,24,medium,2025-12-11,78,Follow up call,0.87,Medium Chance,Low,Unlikely,2
Ravi,Singh,ravi1501@gmail.com,9926623000,Pune,Address 1501,Analyst,1963976,False,Swift,2018,,walkin,won,68,medium,2025-10-24,33,Follow up call,0.37,Medium Chance,Medium,Likely,2
Priya,Verma,priya1502@gmail.com,9370667683,Hyderabad,Address 1502,Sales Executive,1844114,False,City,2019,900000,referral,negotiation,58,low,2025-10-12,13,Follow up call,0.34,High Chance,Low,Unlikely,4
Ravi,Patel,ravi1503@gmail.com,9446396177,Pune,Address 1503,Sales Executive,808053,False,Swift,2019,,call,won,10,medium,2025-10-26,3,Follow up call,0.55,High Chance,High,Unlikely,1
Kiran,Verma,kiran1504@gmail.com,9202136115,Hyderabad,Address 1504,Analyst,1013416,False,Creta,2021,700000,referral,negotiation,69,low,2025-07-22,23,Follow up call,0.38,Low Chance,High,Unlikely,3
Suresh,Reddy,suresh1505@gmail.com,9941593972,Chennai,Address 1505,Software Engineer,1710045,False,Baleno,2020,700000,walkin,new,64,medium,2025-11-03,56,Follow up call,0.85,High Chance,Medium,Unlikely,1
Neha,Patel,neha1506@gmail.com,9404939705,Bangalore,Address 1506,Analyst,1363431,True,Swift,2020,500000,website,lost,99,medium,2025-07-22,10,Follow up call,0.77,Low Chance,High,Unlikely,2
Suresh,Das,suresh1507@gmail.com,9401394116,Hyderabad,Address 1507,Sales Executive,976779,True,,,900000,referral,lost,27,high,2025-08-01,19,Follow up call,0.51,Medium Chance,Low,Unknown,3
Neha,Verma,neha1508@gmail.com,9714131421,Chennai,Address 1508,Analyst,1557949,True,Creta,2022,500000,website,test_completed,6,low,2025-10-14,84,Follow up call,0.15,Medium Chance,High,Unlikely,1
Ravi,Verma,ravi1509@gmail.com,9934338688,Delhi,Address 1509,Software Engineer,851254,True,City,2022,900000,call,lost,48,medium,2025-10-30,74,Follow up call,0.29,Medium Chance,Medium,Unlikely,3
Neha,Kumar,neha1510@gmail.com,9855384070,Pune,Address 1510,Sales Executive,486511,True,Swift,2018,700000,referral,test_driven,81,low,2025-09-18,49,Follow up call,0.18,High Chance,Low,Unknown,4
Rahul,Verma,rahul1511@gmail.com,9522040416,Bangalore,Address 1511,Business Owner,676839,True,,2020,,referral,test_completed,33,low,2025-09-18,50,Follow up call,0.67,Low Chance,High,Unknown,5
Ravi,Verma,ravi1512@gmail.com,9222808198,Pune,Address 1512,Sales Executive,847502,False,City,2019,900000,referral,contacted,97,medium,2025-08-14,57,Follow up call,0.54,High Chance,Medium,Unlikely,4
Pooja,Patel,pooja1513@gmail.com,9208431159,Mumbai,Address 1513,Analyst,973973,False,Creta,2022,900000,referral,test_completed,78,medium,2025-12-23,82,Follow up call,0.45,High Chance,Low,Likely,4
Vijay,Patel,vijay1514@gmail.com,9944251163,Bangalore,Address 1514,Sales Executive,1322724,True,Baleno,2020,500000,website,negotiation,45,high,2025-10-20,88,Follow up call,0.71,Low Chance,Medium,Unlikely,3
Pooja,Kumar,pooja1515@gmail.com,9170342427,Pune,Address 1515,Business Owner,1015567,False,Swift,2019,500000,website,won,32,medium,2025-09-10,54,Follow up call,0.1,High Chance,High,Likely,1
Kiran,Patel,kiran1516@gmail.com,9388619666,Chennai,Address 1516,Analyst,1555812,True,,2018,,website,test_completed,46,low,2025-10-27,58,Follow up call,0.19,Medium Chance,High,Unknown,1
Ravi,Das,ravi1517@gmail.com,9623014458,Chennai,Address 1517,Business Owner,1948769,False,Swift,2022,900000,walkin,test_completed,15,medium,2025-12-03,62,Follow up call,0.53,Medium Chance,High,Unlikely,2
Priya,Kumar,priya1518@gmail.com,9964046461,Mumbai,Address 1518,Business Owner,532299,True,Swift,2019,500000,call,test_driven,4,high,2025-11-14,46,Follow up call,0.56,Low Chance,Low,Unknown,3
Kiran,Sharma,kiran1519@gmail.com,9114642660,Delhi,Address 1519,Business Owner,1025682,True,,2022,,call,negotiation,42,medium,2025-11-19,30,Follow up call,0.67,Medium Chance,Low,Unknown,5
Neha,Reddy,neha1520@gmail.com,9925954395,Pune,Address 1520,Software Engineer,545603,False,City,,700000,call,test_driven,89,medium,2026-01-03,79,Follow up call,0.31,Low Chance,High,Unlikely,2
